0,2,398,396,400.0,400.0,40.0,0.000,1
0,2,411,223,400.0,220.0,40.0,0.000,1
1,2,496,309,490.0,310.0,40.0,0.665,1
2,2,317,397,310.0,400.0,40.0,1.367,1
3,2,491,304,490.0,310.0,40.0,2.533,1
4,2,403,309,400.0,310.0,40.0,3.283,1
5,2,312,492,310.0,490.0,40.0,3.981,1
6,2,491,402,490.0,400.0,40.0,4.681,1
7,2,401,397,400.0,400.0,40.0,5.215,1
8,2,402,401,400.0,400.0,40.0,5.883,1
9,2,232,483,220.0,490.0,40.0,6.600,1
10,2,220,234,220.0,220.0,40.0,7.416,1
11,2,312,310,310.0,310.0,40.0,7.999,1
12,2,502,218,490.0,220.0,40.0,8.698,1
13,2,315,502,310.0,490.0,40.0,9.382,1
14,2,401,486,400.0,490.0,40.0,9.999,1
15,2,302,214,310.0,220.0,40.0,10.816,1
16,2,225,483,220.0,490.0,40.0,11.550,1
17,2,395,403,400.0,400.0,40.0,12.367,1
18,2,498,496,490.0,490.0,40.0,13.000,1
19,2,311,488,310.0,490.0,40.0,13.599,1
20,2,309,397,310.0,400.0,40.0,14.183,1
21,2,492,402,490.0,400.0,40.0,14.967,1
22,2,484,496,490.0,490.0,40.0,15.650,1
23,2,396,489,400.0,490.0,40.0,16.201,1
24,2,400,492,400.0,490.0,40.0,16.716,1
25,2,311,302,310.0,310.0,40.0,17.483,1
26,2,207,403,220.0,400.0,40.0,18.249,1
27,2,216,399,220.0,400.0,40.0,18.731,1
28,2,216,399,220.0,400.0,40.0,19.182,1
29,2,221,213,220.0,220.0,40.0,19.950,1
30,2,319,487,310.0,490.0,40.0,20.766,1
31,2,489,397,490.0,400.0,40.0,21.516,1
32,2,327,219,310.0,220.0,40.0,22.249,1
33,2,395,214,400.0,220.0,40.0,23.068,1
34,2,217,494,220.0,490.0,40.0,23.783,1
35,2,398,298,400.0,310.0,40.0,24.516,1
36,2,498,304,490.0,310.0,40.0,25.132,1
37,2,216,227,220.0,220.0,40.0,26.133,1
38,2,322,390,310.0,400.0,40.0,26.917,1
39,2,204,507,220.0,490.0,40.0,27.565,1
40,2,402,397,400.0,400.0,40.0,28.434,1
41,2,400,399,400.0,400.0,40.0,28.900,1
42,2,215,216,220.0,220.0,40.0,29.666,1
43,2,228,402,220.0,400.0,40.0,30.467,1
44,2,396,226,400.0,220.0,40.0,31.198,1
45,2,490,496,490.0,490.0,40.0,32.100,1
46,2,397,224,400.0,220.0,40.0,32.816,1
47,2,314,302,310.0,310.0,40.0,33.417,1
48,2,395,478,400.0,490.0,40.0,34.101,1
49,2,496,394,490.0,400.0,40.0,34.683,1
50,2,490,209,490.0,220.0,40.0,35.383,1
51,2,404,220,400.0,220.0,40.0,35.967,1
52,2,410,489,400.0,490.0,40.0,36.732,1
53,2,303,404,310.0,400.0,40.0,37.415,1
54,2,228,395,220.0,400.0,40.0,38.200,1
55,2,307,491,310.0,490.0,40.0,38.933,1
56,2,303,301,310.0,310.0,40.0,39.598,1
57,2,303,306,310.0,310.0,40.0,40.267,1
58,2,309,220,310.0,220.0,40.0,40.985,1
59,2,225,483,220.0,490.0,40.0,41.817,1
60,2,315,212,310.0,220.0,40.0,42.549,1
61,2,479,309,490.0,310.0,40.0,43.433,1
62,2,207,310,220.0,310.0,40.0,44.299,1
63,2,408,311,400.0,310.0,40.0,45.067,1
64,2,215,204,220.0,220.0,40.0,45.750,1
65,2,482,307,490.0,310.0,40.0,46.765,1
66,2,317,223,310.0,220.0,40.0,47.482,1
67,2,233,304,220.0,310.0,40.0,48.517,1
68,2,316,307,310.0,310.0,40.0,49.216,1
69,2,217,312,220.0,310.0,40.0,49.852,1
70,2,416,208,400.0,220.0,40.0,50.636,1
71,2,398,307,400.0,310.0,40.0,51.401,1
72,2,227,311,220.0,310.0,40.0,52.201,1
73,2,219,310,220.0,310.0,40.0,52.715,1
74,2,315,310,310.0,310.0,40.0,53.349,1
75,2,493,482,490.0,490.0,40.0,54.152,1
76,2,404,315,400.0,310.0,40.0,54.882,1
77,2,496,206,490.0,220.0,40.0,55.500,1
78,2,223,486,220.0,490.0,40.0,56.401,1
79,2,485,404,490.0,400.0,40.0,57.283,1
80,2,391,308,400.0,310.0,40.0,57.949,1
81,2,489,310,490.0,310.0,40.0,58.736,1
82,2,405,398,400.0,400.0,40.0,59.450,1
83,2,324,405,310.0,400.0,40.0,60.084,1
84,2,312,222,310.0,220.0,40.0,60.799,1
85,2,494,484,490.0,490.0,40.0,61.600,1
86,2,398,208,400.0,220.0,40.0,62.418,1
87,2,485,410,490.0,400.0,40.0,63.218,1
88,2,481,401,490.0,400.0,40.0,63.834,1
89,2,310,306,310.0,310.0,40.0,64.599,1
90,2,405,497,400.0,490.0,40.0,65.367,1
91,2,407,400,400.0,400.0,40.0,65.951,1
92,2,392,219,400.0,220.0,40.0,66.751,1
93,2,232,395,220.0,400.0,40.0,67.618,1
94,2,307,312,310.0,310.0,40.0,68.434,1
95,2,498,497,490.0,490.0,40.0,69.302,1
96,2,500,408,490.0,400.0,40.0,70.117,1
97,2,211,400,220.0,400.0,40.0,70.901,1
98,2,501,313,490.0,310.0,40.0,71.734,1
99,2,231,319,220.0,310.0,40.0,72.634,1
100,2,402,389,400.0,400.0,40.0,73.517,1
101,2,501,226,490.0,220.0,40.0,74.201,1
102,2,222,481,220.0,490.0,40.0,74.951,1
103,2,391,489,400.0,490.0,40.0,75.600,1
104,2,225,398,220.0,400.0,40.0,76.336,1
105,2,408,210,400.0,220.0,40.0,77.167,1
106,2,309,407,310.0,400.0,40.0,77.884,1
107,2,395,225,400.0,220.0,40.0,78.767,1
108,2,494,394,490.0,400.0,40.0,79.501,1
109,2,322,220,310.0,220.0,40.0,80.267,1
110,2,401,490,400.0,490.0,40.0,81.152,1
111,2,503,308,490.0,310.0,40.0,81.836,1
112,2,326,484,310.0,490.0,40.0,82.534,1
113,2,208,215,220.0,220.0,40.0,83.551,1
114,2,222,486,220.0,490.0,40.0,84.451,1
115,2,314,395,310.0,400.0,40.0,85.117,1
116,2,481,312,490.0,310.0,40.0,85.851,1
117,2,484,406,490.0,400.0,40.0,86.501,1
118,2,202,310,220.0,310.0,40.0,87.351,1
119,2,306,220,310.0,220.0,40.0,88.083,1
120,2,411,486,400.0,490.0,40.0,88.833,1
121,2,304,499,310.0,490.0,40.0,89.452,1
122,2,499,305,490.0,310.0,40.0,90.283,1
123,2,397,314,400.0,310.0,40.0,90.834,1
124,2,216,398,220.0,400.0,40.0,91.585,1
125,2,497,496,490.0,490.0,40.0,92.435,1
126,2,317,211,310.0,220.0,40.0,93.133,1
128,2,224,485,220.0,490.0,40.0,94.684,1
129,2,386,398,400.0,400.0,40.0,95.484,1
130,2,320,404,310.0,400.0,40.0,96.033,1
131,2,399,489,400.0,490.0,40.0,96.669,1
132,2,487,487,490.0,490.0,40.0,97.351,1
133,2,211,207,220.0,220.0,40.0,98.133,1
134,2,311,314,310.0,310.0,40.0,98.833,1
135,2,401,481,400.0,490.0,40.0,99.583,1
136,2,504,486,490.0,490.0,40.0,100.235,1
137,2,221,220,220.0,220.0,40.0,101.001,1
138,2,396,392,400.0,400.0,40.0,101.700,1
140,2,487,213,490.0,220.0,40.0,103.068,1
141,2,202,221,220.0,220.0,40.0,103.867,1
142,2,318,392,310.0,400.0,40.0,104.685,1
143,2,489,302,490.0,310.0,40.0,105.351,1
144,2,403,401,400.0,400.0,40.0,106.100,1
145,2,310,505,310.0,490.0,40.0,106.801,1
146,2,406,491,400.0,490.0,40.0,107.384,1
147,2,397,488,400.0,490.0,40.0,108.051,1
148,2,307,216,310.0,220.0,40.0,108.801,1
149,2,225,303,220.0,310.0,40.0,109.583,1
150,2,223,309,220.0,310.0,40.0,110.151,1
151,2,308,219,310.0,220.0,40.0,110.967,1
152,2,406,402,400.0,400.0,40.0,111.651,1
153,2,328,394,310.0,400.0,40.0,112.284,1
154,2,212,309,220.0,310.0,40.0,113.035,1
155,2,209,488,220.0,490.0,40.0,113.785,1
156,2,399,221,400.0,220.0,40.0,114.685,1
157,2,484,295,490.0,310.0,40.0,115.385,1
158,2,396,489,400.0,490.0,40.0,116.218,1
159,2,305,392,310.0,400.0,40.0,116.951,1
160,2,219,214,220.0,220.0,40.0,117.801,1
161,2,398,306,400.0,310.0,40.0,118.401,1
162,2,309,214,310.0,220.0,40.0,118.967,1
163,2,489,310,490.0,310.0,40.0,119.784,1
164,2,400,305,400.0,310.0,40.0,120.334,1
165,2,481,397,490.0,400.0,40.0,120.968,1
166,2,317,392,310.0,400.0,40.0,121.784,1
167,2,313,207,310.0,220.0,40.0,122.467,1
168,2,219,493,220.0,490.0,40.0,123.283,1
169,2,234,312,220.0,310.0,40.0,124.318,1
170,2,320,495,310.0,490.0,40.0,125.101,1
171,2,303,398,310.0,400.0,40.0,125.668,1
172,2,320,397,310.0,400.0,40.0,126.200,1
173,2,291,305,310.0,310.0,40.0,126.852,1
174,2,419,310,400.0,310.0,40.0,127.568,1
175,2,213,497,220.0,490.0,40.0,128.533,1
176,2,492,486,490.0,490.0,40.0,129.451,1
177,2,488,486,490.0,490.0,40.0,130.333,1
178,2,401,205,400.0,220.0,40.0,131.285,1
179,2,310,311,310.0,310.0,40.0,132.000,1
180,2,202,497,220.0,490.0,40.0,132.717,1
181,2,413,312,400.0,310.0,40.0,133.633,1
182,2,211,310,220.0,310.0,40.0,134.352,1
183,2,223,488,220.0,490.0,40.0,135.101,1
184,2,408,415,400.0,400.0,40.0,135.767,1
185,2,225,404,220.0,400.0,40.0,136.502,1
186,2,225,491,220.0,490.0,40.0,137.133,1
187,2,221,403,220.0,400.0,40.0,137.818,1
188,2,221,399,220.0,400.0,40.0,138.400,1
189,2,230,486,220.0,490.0,40.0,139.001,1
192,2,392,219,400.0,220.0,40.0,141.351,1
193,2,492,221,490.0,220.0,40.0,141.951,1
194,2,495,491,490.0,490.0,40.0,142.852,1
195,2,401,481,400.0,490.0,40.0,143.418,1
196,2,305,492,310.0,490.0,40.0,144.035,1
197,2,484,492,490.0,490.0,40.0,144.751,1
198,2,308,491,310.0,490.0,40.0,145.501,1
199,2,312,486,310.0,490.0,40.0,146.083,1
200,2,486,488,490.0,490.0,40.0,146.833,1
201,2,306,407,310.0,400.0,40.0,147.602,1
202,2,404,313,400.0,310.0,40.0,148.335,1
203,2,222,317,220.0,310.0,40.0,149.001,1
204,2,299,314,310.0,310.0,40.0,149.619,1
205,2,217,308,220.0,310.0,40.0,150.234,1
206,2,494,402,490.0,400.0,40.0,151.016,1
208,2,496,215,490.0,220.0,40.0,152.502,1
209,2,301,317,310.0,310.0,40.0,153.285,1
210,2,307,406,310.0,400.0,40.0,154.086,1
211,2,499,211,490.0,220.0,40.0,154.901,1
212,2,211,307,220.0,310.0,40.0,155.701,1
213,2,492,490,490.0,490.0,40.0,156.519,1
214,2,313,222,310.0,220.0,40.0,157.218,1
216,2,210,400,220.0,400.0,40.0,158.768,1
217,2,213,305,220.0,310.0,40.0,159.453,1
218,2,316,482,310.0,490.0,40.0,160.201,1
219,2,318,409,310.0,400.0,40.0,160.867,1
220,2,399,505,400.0,490.0,40.0,161.584,1
222,2,486,222,490.0,220.0,40.0,162.935,1
223,2,401,482,400.0,490.0,40.0,163.801,1
224,2,402,223,400.0,220.0,40.0,164.634,1
225,2,489,394,490.0,400.0,40.0,165.368,1
226,2,222,214,220.0,220.0,40.0,166.084,1
227,2,309,494,310.0,490.0,40.0,167.018,1
228,2,395,213,400.0,220.0,40.0,167.767,1
229,2,403,306,400.0,310.0,40.0,168.351,1
230,2,203,218,220.0,220.0,40.0,169.068,1
231,2,404,401,400.0,400.0,40.0,169.935,1
232,2,404,401,400.0,400.0,40.0,170.484,1
233,2,217,212,220.0,220.0,40.0,171.252,1
234,2,489,399,490.0,400.0,40.0,172.035,1
235,2,495,207,490.0,220.0,40.0,172.851,1
236,2,399,303,400.0,310.0,40.0,173.518,1
237,2,226,211,220.0,220.0,40.0,174.268,1
238,2,497,221,490.0,220.0,40.0,175.018,1
239,2,295,496,310.0,490.0,40.0,176.001,1
240,2,401,417,400.0,400.0,40.0,176.685,1
242,2,311,214,310.0,220.0,40.0,178.168,1
243,2,308,306,310.0,310.0,40.0,178.785,1
244,2,329,489,310.0,490.0,40.0,179.452,1
245,2,484,230,490.0,220.0,40.0,180.201,1
246,2,398,498,400.0,490.0,40.0,180.967,1
247,2,398,405,400.0,400.0,40.0,181.485,1
248,2,228,409,220.0,400.0,40.0,182.184,1
249,2,224,494,220.0,490.0,40.0,183.118,1
250,2,219,404,220.0,400.0,40.0,183.768,1
251,2,210,303,220.0,310.0,40.0,184.418,1
252,2,503,300,490.0,310.0,40.0,185.201,1
253,2,316,490,310.0,490.0,40.0,186.001,1
255,2,485,220,490.0,220.0,40.0,187.852,1
256,2,214,214,220.0,220.0,40.0,188.635,1
257,2,306,217,310.0,220.0,40.0,189.351,1
258,2,304,222,310.0,220.0,40.0,189.901,1
259,2,215,396,220.0,400.0,40.0,190.735,1
260,2,323,493,310.0,490.0,40.0,191.388,1
261,2,229,233,220.0,220.0,40.0,192.218,1
262,2,407,318,400.0,310.0,40.0,193.018,1
263,2,401,323,400.0,310.0,40.0,193.618,1
264,2,491,305,490.0,310.0,40.0,194.485,1
265,2,495,218,490.0,220.0,40.0,195.155,1
266,2,490,224,490.0,220.0,40.0,195.700,1
267,2,223,399,220.0,400.0,40.0,196.563,1
268,2,308,313,310.0,310.0,40.0,197.268,1
269,2,494,488,490.0,490.0,40.0,198.118,1
270,2,218,305,220.0,310.0,40.0,198.951,1
271,2,410,219,400.0,220.0,40.0,199.785,1
272,2,392,224,400.0,220.0,40.0,200.353,1
273,2,492,399,490.0,400.0,40.0,201.202,1
274,2,316,393,310.0,400.0,40.0,201.903,1
275,2,494,212,490.0,220.0,40.0,202.737,1
276,2,218,397,220.0,400.0,40.0,203.484,1
277,2,316,214,310.0,220.0,40.0,204.184,1
278,2,218,310,220.0,310.0,40.0,204.938,1
279,2,505,410,490.0,400.0,40.0,205.788,1
280,2,397,401,400.0,400.0,40.0,206.501,1
281,2,304,396,310.0,400.0,40.0,207.220,1
282,2,393,211,400.0,220.0,40.0,208.051,1
283,2,306,302,310.0,310.0,40.0,208.834,1
284,2,315,231,310.0,220.0,40.0,209.468,1
285,2,401,490,400.0,490.0,40.0,210.285,1
286,2,488,406,490.0,400.0,40.0,210.968,1
287,2,222,493,220.0,490.0,40.0,211.638,1
288,2,224,397,220.0,400.0,40.0,212.253,1
289,2,503,307,490.0,310.0,40.0,212.985,1
290,2,385,396,400.0,400.0,40.0,213.637,1
291,2,309,216,310.0,220.0,40.0,214.401,1
292,2,302,291,310.0,310.0,40.0,215.018,1
293,2,484,404,490.0,400.0,40.0,215.787,1
294,2,488,222,490.0,220.0,40.0,216.619,1
295,2,402,217,400.0,220.0,40.0,217.237,1
297,2,216,209,220.0,220.0,40.0,218.768,1
298,2,506,497,490.0,490.0,40.0,219.537,1
299,2,396,318,400.0,310.0,40.0,220.418,1
300,2,413,224,400.0,220.0,40.0,221.068,1
301,2,490,489,490.0,490.0,40.0,221.953,1
302,2,487,497,490.0,490.0,40.0,222.754,1
303,2,490,310,490.0,310.0,40.0,223.585,1
304,2,388,393,400.0,400.0,40.0,224.318,1
305,2,503,211,490.0,220.0,40.0,225.118,1
306,2,318,490,310.0,490.0,40.0,225.951,1
307,2,325,493,310.0,490.0,40.0,226.719,1
308,2,492,405,490.0,400.0,40.0,227.520,1
309,2,489,492,490.0,490.0,40.0,228.368,1
310,2,399,313,400.0,310.0,40.0,229.070,1
311,2,221,211,220.0,220.0,40.0,229.870,1
312,2,399,491,400.0,490.0,40.0,230.584,1
313,2,227,307,220.0,310.0,40.0,231.404,1
314,2,480,314,490.0,310.0,40.0,232.085,1
315,2,292,306,310.0,310.0,40.0,232.751,1
316,2,301,309,310.0,310.0,40.0,233.320,1
318,2,227,479,220.0,490.0,40.0,234.719,1
319,2,496,399,490.0,400.0,40.0,235.436,1
